country_name,country_code,indicator_name,indicator_code, debt 
Sri Lanka,LKA,,DT.AMT.OFFT.CD," 1,525,209,958.00 "
,LKA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 151,529,090.90 "
Sri Lanka,LKA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 4,424,000.00 "
,,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 2,430,576,076.00 "
Sri Lanka,LKA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,
Sri Lanka,LKA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 625,106,796.20 "
,VUT,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 13,550,110.30 "
Central African Republic,CAF,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 11,103,876.70 "
,LCA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 37,459,842.20 "
St. Lucia,LCA,,DT.INT.DLXF.CD,
St. Lucia,LCA,,DT.AMT.BLAT.CD," 5,113,457.50 "
St. Lucia,LCA,"PPG, bilateral (DIS, current US$)",yes," 5,713,700.50 "
St. Lucia,LCA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 1,375,737.70 "
,LCA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 200,000.00 "
St. Lucia,LCA,"PPG, bonds (INT, current US$)",yes," 85,925.90 "
St. Lucia,LCA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 15,019,216.30 "
St. Lucia,,,DT.DIS.MLAT.CD," 31,746,141.70 "
St. Lucia,LCA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 3,430,115.90 "
St. Lucia,LCA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 200,000.00 "
,LCA,"PPG, private creditors (INT, current US$)",yes," 85,925.90 "
Tonga,TON,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 10,369,910.60 "
St. Vincent and the Grenadines,VCT,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 33,458,473.70 "
St. Vincent and the Grenadines,VCT,"Interest payments on external debt, long-term (INT, current US$)",yes," 6,817,648.30 "
St. Vincent and the Grenadines,VCT,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 3,070,092.30 "
St. Vincent and the Grenadines,VCT,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 8,155,461.40 "
St. Vincent and the Grenadines,VCT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 1,181,883.80 "
St. Vincent and the Grenadines,,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 1,225,216.30 "
St. Vincent and the Grenadines,VCT,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 567,777.80 "
,,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 500,142.90 "
St. Vincent and the Grenadines,,"PPG, commercial banks (INT, current US$)",yes," 8,000.00 "
St. Vincent and the Grenadines,VCT,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 21,615,600.70 "
,VCT,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 25,303,012.30 "
St. Vincent and the Grenadines,VCT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,
St. Vincent and the Grenadines,VCT,,DT.DIS.OFFT.CD," 33,458,473.70 "
St. Vincent and the Grenadines,VCT,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 1,725,359.20 "
St. Vincent and the Grenadines,,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 575,777.80 "
Turkmenistan,TKM,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",yes," 9,254,707.10 "
Sudan,SDN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 704,940,261.80 "
Sudan,SDN,"Interest payments on external debt, long-term (INT, current US$)",yes," 93,311,473.00 "
Sudan,SDN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,
Sudan,SDN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 376,666,146.50 "
Sudan,SDN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 40,572,544.50 "
Sudan,SDN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 217,194,878.80 "
Sudan,SDN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 328,274,115.30 "
Sudan,SDN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 52,738,928.50 "
Nepal,NPL,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 7,883,000.00 "
Syrian Arab Republic,SYR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,
,SYR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 39,165,280.60 "
,SYR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 159,358,328.90 "
Syrian Arab Republic,SYR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 126,505,578.00 "
Syrian Arab Republic,SYR,"PPG, bilateral (INT, current US$)",yes," 9,269,996.50 "
Syrian Arab Republic,SYR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 147,903,571.10 "
Syrian Arab Republic,SYR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 140,419,882.40 "
Syrian Arab Republic,SYR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 29,895,284.10 "
Liberia,LBR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 7,635,761.90 "
Tajikistan,TJK,,DT.DIS.DLXF.CD," 89,888,943.90 "
Tajikistan,TJK,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 95,265,217.60 "
Tajikistan,TJK,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 57,094,000.00 "
Tajikistan,TJK,"PPG, bilateral (AMT, current US$)",yes," 73,281,257.20 "
Tajikistan,TJK,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 4,600,834.40 "
Tajikistan,TJK,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,
Tajikistan,TJK,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
Tajikistan,TJK,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 85,288,109.50 "
Tajikistan,TJK,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 11,837,580.40 "
Tajikistan,TJK,,DT.AMT.DLXF.CD," 467,153,429.20 "
Guinea-Bissau,GNB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 6,783,629.10 "
Tanzania,TZA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,166,055,815.00 "
,TZA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 283,734,011.60 "
Tanzania,TZA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",yes," 104,305,000.00 "
Tanzania,TZA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 194,944,695.30 "
Tanzania,TZA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 150,348,676.00 "
Tanzania,TZA,,DT.INT.BLAT.CD," 40,941,173.90 "
Tanzania,,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 440,124,365.30 "
Tanzania,TZA,"PPG, commercial banks (INT, current US$)",yes," 50,780,712.80 "
Tanzania,TZA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 141,436,637.00 "
Tanzania,TZA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 1,015,707,139.00 "
Tanzania,TZA,"PPG, multilateral (INT, current US$)",yes," 87,707,124.90 "
Tanzania,TZA,,DT.AMT.PROP.CD," 45,783.80 "
Tanzania,TZA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD, -   
Tanzania,TZA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 440,170,149.10 "
Tanzania,TZA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 50,780,712.80 "
Comoros,COM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 4,792,269.10 "
Sao Tome and Principe,STP,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 2,941,396.30 "
Thailand,THA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,
Thailand,THA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 1,844,227,471.00 "
Thailand,THA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 1,347,170,000.00 "
Thailand,THA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 277,799,616.80 "
Thailand,THA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 301,616,651.90 "
Thailand,THA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 59,731,471.10 "
Thailand,THA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,
Thailand,THA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 410,324,000.00 "
Thailand,THA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD, -   
Thailand,THA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 498,000.00 "
Thailand,THA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 39,071,571.50 "
Thailand,THA,,DT.INT.MLAT.CD," 26,504,000.00 "
Thailand,THA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD, -   
Thailand,THA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 410,822,000.00 "
,,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 825,000.00 "
Madagascar,,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 700,810.20 "
Timor-Leste,TLS,"Disbursements on external debt, long-term (DIS, current US$)",yes," 21,799,986.40 "
Timor-Leste,TLS,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 1,042,000.00 "
Timor-Leste,TLS,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 9,869,907.00 "
Timor-Leste,TLS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 825,000.00 "
Timor-Leste,TLS,,DT.DIS.MLAT.CD," 11,930,079.40 "
Timor-Leste,TLS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,
Fiji,FJI,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 67,189.30 "
Togo,TGO,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 236,837,922.90 "
Togo,TGO,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 29,685,476.60 "
Togo,TGO,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 25,160,550.30 "
Togo,TGO,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 79,978,552.90 "
Togo,TGO,,DT.INT.BLAT.CD,
Togo,TGO,"PPG, commercial banks (AMT, current US$)",yes," 4,453,240.80 "
Togo,TGO,,DT.INT.PCBK.CD," 310,618.70 "
Togo,TGO,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 44,198,800.70 "
Togo,TGO,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 156,859,370.00 "
Togo,TGO,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 16,443,307.60 "
Togo,TGO,,DT.DIS.OFFT.CD,
Togo,TGO,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 4,453,240.80 "
Togo,TGO,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 310,618.70 "
Ghana,GHA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD, -   
Tonga,,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 5,529,604.80 "
Tonga,TON,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 2,503,586.20 "
Tonga,TON,"PPG, bilateral (AMT, current US$)",yes," 7,554,054.00 "
Tonga,TON,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 1,559,371.00 "
Tonga,TON,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 24,603.40 "
Tonga,TON,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD, -   
Tonga,TON,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 2,791,253.20 "
Tonga,TON,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 5,529,604.80 "
Tonga,TON,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 944,215.20 "
,TON,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 24,603.40 "
Tonga,TON,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD, -   
Haiti,,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD, -   
Tunisia,,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,820,582,244.00 "
Tunisia,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,
Tunisia,TUN,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,
Tunisia,TUN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 507,052,864.20 "
Tunisia,TUN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 855,186,119.90 "
Tunisia,TUN,,DT.INT.BLAT.CD," 87,248,174.80 "
Tunisia,,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 735,000,000.00 "
Tunisia,TUN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 238,989,390.10 "
Tunisia,TUN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,
Tunisia,TUN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 17,291,669.30 "
Tunisia,TUN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 12,030,683.80 "
,TUN,"PPG, multilateral (AMT, current US$)",yes," 956,604,000.10 "
Tunisia,TUN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 947,210,895.80 "
Tunisia,TUN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 193,716,342.40 "
Tunisia,TUN,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,
Tunisia,TUN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," 893,558.50 "
Tunisia,TUN,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 221,488.80 "
,TUN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 804,920,351.50 "
Tunisia,TUN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 18,185,227.80 "
Tunisia,TUN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 251,241,562.70 "
Bangladesh,,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,
Benin,BEN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,
,TUR,,DT.DIS.DLXF.CD," 2,514,443,147.00 "
Turkey,TUR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 12,095,568,642.00 "
Turkey,TUR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,
Turkey,TUR,,DT.AMT.BLAT.CD," 646,463,879.80 "
,TUR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 415,269,075.40 "
Turkey,TUR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 110,410,777.70 "
Turkey,TUR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 6,499,125,000.00 "
Turkey,,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 3,786,751,212.00 "
Turkey,,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 1,527,243,953.00 "
Turkey,TUR,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 509,650,169.60 "
Turkey,TUR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 220,044,039.80 "
Turkey,TUR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 2,932,698,678.00 "
Turkey,TUR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,
Turkey,TUR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 524,617,190.90 "
,TUR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 33,302,064.90 "
Turkey,TUR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 572,501.80 "
Turkey,,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 8,059,671,018.00 "
Turkey,,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,
Turkey,,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 4,007,367,754.00 "
Dominican Republic,DOM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,
"Egypt, Arab Rep.",EGY,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,
Turkmenistan,TKM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 6,169,623.20 "
,TKM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 1,514,715.90 "
,TKM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 14,046,164.60 "
Turkmenistan,TKM,"PPG, bilateral (INT, current US$)",yes," 2,505,907.30 "
Turkmenistan,TKM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 5,831,189.20 "
Turkmenistan,TKM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 2,149,000.00 "
El Salvador,SLV,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,
Honduras,HND,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,
Uganda,UGA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,359,705,708.00 "
Uganda,UGA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 221,400,672.80 "
Uganda,UGA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 97,451,000.00 "
Uganda,UGA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 64,110,341.20 "
Uganda,UGA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 538,450,864.40 "
Uganda,UGA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 73,813,147.00 "
Uganda,,,DT.AMT.PCBK.CD," 8,901,204.60 "
Uganda,UGA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 14,686,987.60 "
Uganda,UGA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 1,351,611.10 "
Uganda,UGA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
Uganda,UGA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 806,567,855.60 "
Uganda,UGA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 48,784,914.70 "
Uganda,,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 8,901,204.60 "
Uganda,UGA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 14,686,987.60 "
Uganda,UGA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 1,351,611.10 "
Indonesia,IDN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,
Jordan,JOR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,
Ukraine,UKR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 510,350,370.60 "
Ukraine,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,
,,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 1,647,660,000.00 "
Ukraine,UKR,"PPG, bilateral (AMT, current US$)",yes," 95,941,219.40 "
Ukraine,UKR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 19,809,816.80 "
Ukraine,UKR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 1,977,107,000.00 "
Ukraine,UKR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 1,176,828,000.00 "
Ukraine,UKR,,DT.AMT.MLAT.CD," 1,072,472,830.00 "
Ukraine,UKR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 510,350,370.60 "
Ukraine,UKR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 153,872,076.60 "
Ukraine,UKR,,DT.DIS.OFFT.CD," 510,350,370.60 "
Ukraine,UKR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,
Ukraine,UKR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 3,336,511.00 "
Ukraine,UKR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 2,135,988,474.00 "
Ukraine,UKR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 1,180,164,511.00 "
Kenya,KEN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,
Kosovo,XKX,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,
,UZB,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,239,046,975.00 "
Uzbekistan,UZB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 436,626,524.90 "
Uzbekistan,UZB,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 260,318,000.00 "
Uzbekistan,,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,
Uzbekistan,UZB,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 503,520,641.30 "
Uzbekistan,UZB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,
Uzbekistan,UZB,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 53,342,975.30 "
Uzbekistan,,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 7,547,194.90 "
Uzbekistan,UZB,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 244,240,575.60 "
Uzbekistan,UZB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 735,526,333.80 "
Uzbekistan,UZB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 103,823,757.90 "
,UZB,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 53,342,975.30 "
Uzbekistan,UZB,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 7,547,194.90 "
Malawi,MWI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,
Moldova,MDA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,
Vanuatu,VUT,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 38,626,756.00 "
Vanuatu,VUT,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 5,031,805.20 "
Vanuatu,VUT,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 10,956,691.00 "
Vanuatu,,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 9,007,166.60 "
Vanuatu,VUT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 3,160,158.40 "
Vanuatu,VUT,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 2,593,419.30 "
Vanuatu,,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 29,619,589.40 "
Vanuatu,VUT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 1,871,646.80 "
Moldova,MDA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,
